gid,custom_fields,due_on,name,notes,start_on
4205860941671,,2013-03-08,Fix memory leak in src/script/monitor_gae.py,"Can either make the script save its state to disk and have it run as a cron job (to check at regular intervals instead of always running) or figure out where the actual leak is.

Historically has run on the general server in a screen session.",null
4205860941673,,2013-03-08,Buy EC2 reserved instances,Inventory current instance type usage to get cost estimate and coordinate with accounting to come up with purchase schedule.,null
4205860941675,,2013-03-08,Insert raw events in bulk operations,"On insert servers, queue up events and insert them in one bulk operation to databases.  Make insert happen every X seconds or after Y events have been queued.  X and Y are tunable (specified in insert.yaml).  Try X = 1 and Y = 1,000.

If insert fails, put events into locally running Redis process (which you create) to retry later.

Possibly fold into log tier.",null
4205860941677,,2013-03-08,Calculate account and experiment visitor usage for billing,"Create filters for every Recurly billing period.

This code is very close:
https://github.com/optimizely/optimizely/compare/devel...backend-usage
",null
4205860941679,,2013-03-08,Make beta query parameter only work for admin on results page,Make sure to communicate with success to let them know about this change.,null
4205860941681,,2013-03-08,Put third-party tracking cookie on unique domain per account,,null
4205860941683,,2013-03-08,"Upgrade insert-1b-1, insert-1e-1 to c1.xlarge",,null
4205860941685,,2013-03-08,"Create ""Situation"" HipChat room and broadcast PagerDuty alerts into it",,null
4205860941687,,2013-03-08,Upgrade panoptes instance type to c1.xlarge,,null
4205860941689,,2013-03-08,Break up sum of squares calculation into separate request on results page,This allows the page to load faster for experiments that have many revenue events.,null
4205860941691,,2013-03-08,"Make src/aws/backup.py run ""after_commands"" if there is a failure",,null
4205860941693,,2013-03-08,Get historical databases (db2) doing EBS snapshots,"Right now db2-backup projects are not running on these instances because at the hour mark it makes our account hit its AWS request limit.

Either move the backups so that they occur not on the hour mark or get AWS to raise our request limit.",null
4205860941695,,2013-03-08,Create process that regularly backs up all of our App Engine data onto S3,,null
4205860941699,,2013-03-08,Investigate status of Splunk servers,"Check that they are all making EBS snapshots.

Verify load on servers especially the one Splunk server that now receives all new experiments.

Also add monitoring.

May also need to check disk usage (if that's relevant).",null
4205860941697,,2013-03-08,Ensure consistency with client-side checks on results page,"Define invariants on results page such as count values should never be lower than their value in the previous results refresh.

Reject results refreshes that break invariants and log to App Engine details.

Make reset results immediately zero results as well as send experiment.earliest in results request so that data prior to reset is not shown.

Combine duplicate time_series:
https://github.com/optimizely/optimizely/cwompare/devel...backend-timeseries-collapse-in-results
",null
4205860941701,,2013-03-08,Handle failed downloads from optimizely-files better,"Add sha1 hashes of files to waf.conf and compare to sha1 of downloaded files.

Write script to upload new files (don't allow overwrite of same filename).  Script should show sha1 to make adding to waf.conf easier.
",null
4205860941703,,2013-03-08,"Restore db-a-backup-1b, db-c-backup-1e, db-d-backup-1c",Instances fell behind in replication and need to be restored from backups.,null
4205860941705,,2013-03-08,Remove db compact servers,"No longer needed now that we have historical databases (db2).

",null
4205860941707,,2013-03-08,Set up new test domain: optimizely.test,"Allows us to not include optimizely.com SSL certificate in git.

Use a self-signed certificate for optimizely.local.

Add a DNS server to local project to allow *.log.optimizely.local.  Consider djbdns or just use builtin Mac OS X server.
",null
4205860941709,,2013-03-08,Set up Redis slave in different availability zone for redis-dedup-1b-1,Optional: investigate application-level code for switching to slave if master is unreachable.,null
4205860941713,,2013-03-08,Configure key expiration for keys in redis-dedup-1b-1,"Try using an expiration of one week to start.

Look at current keys and check in database to look for potential candidate key to remove: paused experiments, last_process_time a while ago.
",null
4205860941715,,2013-03-08,Remove backloaded_set and ignore_set keys in dedup logic,"backloaded_set contains set of filter IDs that have been backloaded.  ignore_set contains set of filter IDs that should be ignored.  Instead of putting all the filter IDs into two sets, create a global keys like <filter_id>_backloaded and <filter_id>_ignore.

Check backloaded key early on in count code path and if we know we're going to use Redis for deduping, we can increase event_limit_max/event_limit_min.",null
4205860941711,,2013-03-08,Update pep8 and pylint packages,"In addition to putting latest source in waf.conf, build/lint.py will have to be modified to support the changes to the internals of these packages.

Also, all new offending code will need to be fixed.",null
4205860941717,,2013-03-08,Research database alternatives,"Consider operational/developer productivity, community support, and track record in addition to just performance/features.

Consider only partial replacement of MongoDB if that makes sense.",null
4205860941719,,2013-03-08,"Write scripts to deploy to specific server, tier(s) of servers",,null
4205860941721,,2013-03-08,Research ways we can avoid having optimizely-us-east-1.pem on everyone's system,,null
4205860941725,,2013-03-08,Reduce unnecessary event requests,"Don't send request if no experiment is running.

Explore sending back unique set of events seen in XHR request, storing that client-side, and not sending same events in the future.
",null
4205860941727,,2013-03-08,Set up Phabricator for us to evaluate,,null
4205860941729,,2013-03-08,Research git best practices,,null
4205860941731,,2013-03-08,Move multi_event updates to always happen in most recent collection,,null
4205860941733,,2013-03-08,Tweak Server Density configuration so that each tier has a unique agent key,,null
4205860941735,,2013-03-08,Instrument operations using statsd,"Monitor internal consistency checks.

Measure latencies on App Engine, Memcached, MongoDB, Redis.

Expose through stats.optimizely.com.

More info from Eric

Log servers
Incoming events/sec, broken down by account or experiment
Http request completion latency and status code breakdown

Insert servers
incoming counting events/sec (broken down by insert server and count server); should reconcile with log server event/sec

Count servers
Count jobs/sec (broken down by count server and process, and by job types of filter.update and filter._process_filter
Context: filter.update is called every time an event comes in, or an invalidation is invoked; after checking to see if filter should be updated, it queues up the filter._process_filter job
Impact: can determine where the bottlenecks, and whether they are leading to results latencies
Number of events processed per job (a job is called an interation)
How many events are duplicates (for first event events)
Filter update metrics (broken down by description of filter)
Report rolling data calculation inconsistencies between filters and time series
Number of duplicate time series

Api servers
Http request completion latency and status code breakdown
Third party operations:

MongoDB
Latency on all db operations (broken by dbs, and function calls)
Error frequencies (due to timeouts)
On config servers, looking at how many balance ops/sec, how many chunk migrations/sec, how many splits/sec
Average age of last balance operation (indicates when to add shard)

Memcache
Success and latency of all memcache operations

GAE operations (since it has cascading effects)
Will indicate if/what we should change in our dependency on GAE

Redis
All ops/sec
Memory as reported by Redis
Number of connected clients, number of key stores, number of blocked clients, changes since last save, how long ago did last save occur",null
